country,city,iso3,year,month,date,currency,hotel_price_usd,meal_price_usd,transport_pass_usd,cost_index,source
Sweden,Stockholm,SWE,2024,2,2024-02-01,SEK,153.16,7.51,40.58,89.0,synthetic
Sweden,Stockholm,SWE,2024,3,2024-03-01,SEK,195.65,8.22,38.42,106.4,synthetic
Sweden,Stockholm,SWE,2024,4,2024-04-01,SEK,180.95,7.92,38.44,100.0,synthetic
Sweden,Stockholm,SWE,2024,5,2024-05-01,SEK,157.42,8.71,32.47,89.7,synthetic
Sweden,Stockholm,SWE,2024,6,2024-06-01,SEK,217.65,7.81,38.35,114.5,synthetic
Sweden,Stockholm,SWE,2024,7,2024-07-01,SEK,232.29,7.69,37.61,119.8,synthetic
Sweden,Stockholm,SWE,2024,8,2024-08-01,SEK,202.46,8.23,38.27,109.1,synthetic
Sweden,Stockholm,SWE,2024,9,2024-09-01,SEK,149.03,7.61,43.03,88.4,synthetic
Sweden,Stockholm,SWE,2024,10,2024-10-01,SEK,171.51,8.25,38.76,96.9,synthetic
Sweden,Stockholm,SWE,2024,11,2024-11-01,SEK,161.5,8.84,38.97,93.9,synthetic
Sweden,Stockholm,SWE,2024,12,2024-12-01,SEK,197.34,8.56,37.49,107.3,synthetic
Sweden,Stockholm,SWE,2025,1,2025-01-01,SEK,162.38,8.04,39.49,93.2,synthetic
Sweden,Stockholm,SWE,2025,2,2025-02-01,SEK,174.04,9.04,40.42,99.8,synthetic
Sweden,Stockholm,SWE,2025,3,2025-03-01,SEK,138.06,8.19,39.59,83.7,synthetic
Sweden,Stockholm,SWE,2025,4,2025-04-01,SEK,171.09,8.15,39.41,96.8,synthetic
Sweden,Stockholm,SWE,2025,5,2025-05-01,SEK,169.78,8.33,37.99,96.0,synthetic
Sweden,Stockholm,SWE,2025,6,2025-06-01,SEK,189.08,9.49,37.51,105.5,synthetic
Finland,Helsinki,FIN,2023,1,2023-01-01,EUR,112.69,6.02,35.42,68.4,synthetic
Finland,Helsinki,FIN,2023,2,2023-02-01,EUR,122.14,5.07,38.7,71.8,synthetic
Finland,Helsinki,FIN,2023,3,2023-03-01,EUR,105.69,6.19,36.74,66.4,synthetic
Finland,Helsinki,FIN,2023,4,2023-04-01,EUR,122.22,5.38,34.65,70.8,synthetic
Finland,Helsinki,FIN,2023,5,2023-05-01,EUR,112.43,5.68,33.69,67.1,synthetic
Finland,Helsinki,FIN,2023,6,2023-06-01,EUR,117.33,6.05,34.1,69.8,synthetic
Finland,Helsinki,FIN,2023,7,2023-07-01,EUR,134.76,5.48,35.15,76.2,synthetic
Finland,Helsinki,FIN,2023,8,2023-08-01,EUR,130.17,4.9,35.27,73.5,synthetic
Finland,Helsinki,FIN,2023,9,2023-09-01,EUR,121.68,5.6,31.54,69.8,synthetic
Finland,Helsinki,FIN,2023,10,2023-10-01,EUR,117.66,5.17,31.83,67.6,synthetic
Finland,Helsinki,FIN,2023,11,2023-11-01,EUR,109.81,5.96,33.42,66.4,synthetic
Finland,Helsinki,FIN,2023,12,2023-12-01,EUR,135.17,6.33,35.14,77.8,synthetic
Finland,Helsinki,FIN,2024,1,2024-01-01,EUR,120.0,5.54,32.86,69.6,synthetic
Finland,Helsinki,FIN,2024,2,2024-02-01,EUR,96.39,6.0,35.37,61.8,synthetic
Finland,Helsinki,FIN,2024,3,2024-03-01,EUR,115.15,5.62,36.06,69.0,synthetic
Finland,Helsinki,FIN,2024,4,2024-04-01,EUR,102.3,5.47,31.56,61.9,synthetic
Finland,Helsinki,FIN,2024,5,2024-05-01,EUR,133.38,5.97,29.0,74.2,synthetic
Finland,Helsinki,FIN,2024,6,2024-06-01,EUR,123.22,5.62,33.16,71.1,synthetic
Finland,Helsinki,FIN,2024,7,2024-07-01,EUR,125.34,6.33,35.04,73.8,synthetic
Finland,Helsinki,FIN,2024,8,2024-08-01,EUR,145.52,5.43,36.02,80.8,synthetic
Finland,Helsinki,FIN,2024,9,2024-09-01,EUR,113.27,5.57,35.76,68.0,synthetic
Finland,Helsinki,FIN,2024,10,2024-10-01,EUR,101.6,6.21,34.73,64.0,synthetic
Finland,Helsinki,FIN,2024,11,2024-11-01,EUR,128.8,5.3,32.07,72.4,synthetic
Finland,Helsinki,FIN,2024,12,2024-12-01,EUR,127.16,5.75,34.45,73.4,synthetic
Finland,Helsinki,FIN,2025,1,2025-01-01,EUR,112.49,5.32,31.25,65.6,synthetic
Finland,Helsinki,FIN,2025,2,2025-02-01,EUR,116.37,5.51,32.65,68.0,synthetic
Finland,Helsinki,FIN,2025,3,2025-03-01,EUR,131.29,5.64,37.34,75.9,synthetic
Finland,Helsinki,FIN,2025,4,2025-04-01,EUR,111.84,5.75,34.16,67.1,synthetic
Finland,Helsinki,FIN,2025,5,2025-05-01,EUR,100.96,6.15,33.97,63.4,synthetic
Finland,Helsinki,FIN,2025,6,2025-06-01,EUR,148.56,5.41,33.9,81.2,synthetic
Poland,Krakow,POL,2023,1,2023-01-01,PLN,119.57,22.9,51.59,105.3,synthetic
Poland,Krakow,POL,2023,2,2023-02-01,PLN,95.59,20.52,45.52,89.5,synthetic
Poland,Krakow,POL,2023,3,2023-03-01,PLN,114.13,21.64,44.2,98.3,synthetic
Poland,Krakow,POL,2023,4,2023-04-01,PLN,106.23,19.5,48.78,93.3,synthetic
Poland,Krakow,POL,2023,5,2023-05-01,PLN,93.57,22.1,50.26,93.1,synthetic
Poland,Krakow,POL,2023,6,2023-06-01,PLN,149.18,22.51,47.51,115.0,synthetic
Poland,Krakow,POL,2023,7,2023-07-01,PLN,137.9,19.62,45.67,105.0,synthetic
Poland,Krakow,POL,2023,8,2023-08-01,PLN,132.87,18.64,48.84,102.5,synthetic
Poland,Krakow,POL,2023,9,2023-09-01,PLN,99.05,21.55,45.27,92.5,synthetic
Poland,Krakow,POL,2023,10,2023-10-01,PLN,111.51,21.44,53.76,100.5,synthetic
Poland,Krakow,POL,2023,11,2023-11-01,PLN,107.91,20.43,48.12,95.3,synthetic
Poland,Krakow,POL,2023,12,2023-12-01,PLN,115.51,21.94,50.99,101.9,synthetic
Poland,Krakow,POL,2024,1,2024-01-01,PLN,129.16,20.62,48.05,104.0,synthetic
Poland,Krakow,POL,2024,2,2024-02-01,PLN,102.89,21.69,50.27,96.2,synthetic
Poland,Krakow,POL,2024,3,2024-03-01,PLN,107.39,22.81,46.85,98.5,synthetic
Poland,Krakow,POL,2024,4,2024-04-01,PLN,116.36,22.11,48.92,101.7,synthetic
Poland,Krakow,POL,2024,5,2024-05-01,PLN,105.14,24.54,46.16,100.3,synthetic
Poland,Krakow,POL,2024,6,2024-06-01,PLN,132.51,20.45,55.08,107.8,synthetic
Poland,Krakow,POL,2024,7,2024-07-01,PLN,138.61,20.55,50.72,108.7,synthetic
Poland,Krakow,POL,2024,8,2024-08-01,PLN,132.09,20.75,51.56,106.8,synthetic
Poland,Krakow,POL,2024,9,2024-09-01,PLN,111.21,21.69,48.82,99.0,synthetic
Poland,Krakow,POL,2024,10,2024-10-01,PLN,111.57,21.71,49.17,99.3,synthetic
Poland,Krakow,POL,2024,11,2024-11-01,PLN,102.32,23.59,45.36,97.3,synthetic
Poland,Krakow,POL,2024,12,2024-12-01,PLN,133.85,21.01,55.0,109.2,synthetic
Poland,Krakow,POL,2025,1,2025-01-01,PLN,100.06,20.47,45.64,91.3,synthetic
Poland,Krakow,POL,2025,2,2025-02-01,PLN,110.65,19.65,47.32,94.8,synthetic
Poland,Krakow,POL,2025,3,2025-03-01,PLN,89.28,21.73,47.25,89.6,synthetic
Poland,Krakow,POL,2025,4,2025-04-01,PLN,95.01,22.81,44.48,92.7,synthetic
Poland,Krakow,POL,2025,5,2025-05-01,PLN,114.73,20.52,54.45,100.5,synthetic
Poland,Krakow,POL,2025,6,2025-06-01,PLN,137.19,20.12,45.82,105.6,synthetic
Hungary,Budapest,HUN,2023,1,2023-01-01,HUF,153.15,12.44,39.73,96.9,synthetic
Hungary,Budapest,HUN,2023,2,2023-02-01,HUF,173.46,12.25,36.49,103.5,synthetic
Hungary,Budapest,HUN,2023,3,2023-03-01,HUF,140.25,11.59,38.07,89.7,synthetic
Hungary,Budapest,HUN,2023,4,2023-04-01,HUF,161.11,12.43,39.95,100.1,synthetic
Hungary,Budapest,HUN,2023,5,2023-05-01,HUF,147.44,12.19,37.73,93.4,synthetic
Hungary,Budapest,HUN,2023,6,2023-06-01,HUF,184.48,13.43,39.61,111.0,synthetic
Hungary,Budapest,HUN,2023,7,2023-07-01,HUF,200.03,13.7,33.33,115.3,synthetic
Hungary,Budapest,HUN,2023,8,2023-08-01,HUF,195.37,12.64,34.86,112.3,synthetic
Hungary,Budapest,HUN,2023,9,2023-09-01,HUF,166.83,11.55,39.04,100.6,synthetic
Hungary,Budapest,HUN,2023,10,2023-10-01,HUF,176.7,12.57,32.41,103.8,synthetic
Hungary,Budapest,HUN,2023,11,2023-11-01,HUF,150.31,12.79,37.3,95.4,synthetic
Hungary,Budapest,HUN,2023,12,2023-12-01,HUF,153.36,13.29,37.6,97.6,synthetic
Hungary,Budapest,HUN,2024,1,2024-01-01,HUF,152.24,13.11,35.47,96.0,synthetic
Hungary,Budapest,HUN,2024,2,2024-02-01,HUF,153.94,12.64,41.88,98.3,synthetic
Hungary,Budapest,HUN,2024,3,2024-03-01,HUF,184.07,12.64,38.45,109.1,synthetic
Hungary,Budapest,HUN,2024,4,2024-04-01,HUF,173.23,11.44,38.92,102.9,synthetic
Hungary,Budapest,HUN,2024,5,2024-05-01,HUF,153.34,12.61,36.65,96.1,synthetic
Hungary,Budapest,HUN,2024,6,2024-06-01,HUF,203.33,12.46,29.23,113.1,synthetic
Hungary,Budapest,HUN,2024,7,2024-07-01,HUF,198.29,12.85,38.4,115.1,synthetic
Hungary,Budapest,HUN,2024,8,2024-08-01,HUF,193.89,13.59,38.05,114.5,synthetic
Hungary,Budapest,HUN,2024,9,2024-09-01,HUF,168.61,13.14,38.19,103.7,synthetic
Hungary,Budapest,HUN,2024,10,2024-10-01,HUF,151.21,10.56,36.0,91.6,synthetic
Hungary,Budapest,HUN,2024,11,2024-11-01,HUF,172.83,12.11,39.33,104.1,synthetic
Hungary,Budapest,HUN,2024,12,2024-12-01,HUF,197.82,13.33,36.47,115.0,synthetic
Hungary,Budapest,HUN,2025,1,2025-01-01,HUF,169.01,12.75,41.15,104.3,synthetic
Hungary,Budapest,HUN,2025,2,2025-02-01,HUF,140.67,12.03,39.45,91.1,synthetic
Hungary,Budapest,HUN,2025,3,2025-03-01,HUF,183.06,12.55,36.48,107.8,synthetic
Hungary,Budapest,HUN,2025,4,2025-04-01,HUF,172.78,13.01,36.3,104.4,synthetic
Hungary,Budapest,HUN,2025,5,2025-05-01,HUF,167.22,13.25,42.17,104.8,synthetic
Hungary,Budapest,HUN,2025,6,2025-06-01,HUF,207.11,12.4,37.1,117.4,synthetic
Croatia,Dubrovnik,HRV,2023,1,2023-01-01,EUR,183.36,12.55,42.2,110.1,synthetic
Croatia,Dubrovnik,HRV,2023,2,2023-02-01,EUR,167.42,15.08,42.23,107.9,synthetic
Croatia,Dubrovnik,HRV,2023,3,2023-03-01,EUR,157.27,13.02,48.57,102.8,synthetic
Croatia,Dubrovnik,HRV,2023,4,2023-04-01,EUR,128.75,12.66,51.84,92.0,synthetic
Croatia,Dubrovnik,HRV,2023,5,2023-05-01,EUR,173.98,12.58,43.39,106.8,synthetic
Croatia,Dubrovnik,HRV,2023,6,2023-06-01,EUR,200.43,14.15,49.12,122.2,synthetic
Croatia,Dubrovnik,HRV,2023,7,2023-07-01,EUR,205.55,13.03,45.92,121.2,synthetic
Croatia,Dubrovnik,HRV,2023,8,2023-08-01,EUR,188.22,12.63,38.16,110.7,synthetic
Croatia,Dubrovnik,HRV,2023,9,2023-09-01,EUR,145.33,12.74,39.93,94.3,synthetic
Croatia,Dubrovnik,HRV,2023,10,2023-10-01,EUR,170.29,12.5,33.94,101.7,synthetic
Croatia,Dubrovnik,HRV,2023,11,2023-11-01,EUR,152.25,13.09,41.67,98.3,synthetic
Croatia,Dubrovnik,HRV,2023,12,2023-12-01,EUR,223.58,12.97,46.2,128.4,synthetic
Croatia,Dubrovnik,HRV,2024,1,2024-01-01,EUR,165.87,13.44,40.97,104.1,synthetic
Croatia,Dubrovnik,HRV,2024,2,2024-02-01,EUR,165.34,12.85,44.04,104.1,synthetic
Croatia,Dubrovnik,HRV,2024,3,2024-03-01,EUR,162.99,12.71,46.54,103.8,synthetic
Croatia,Dubrovnik,HRV,2024,4,2024-04-01,EUR,171.8,13.11,43.96,107.1,synthetic
Croatia,Dubrovnik,HRV,2024,5,2024-05-01,EUR,165.01,12.77,43.73,103.7,synthetic
Croatia,Dubrovnik,HRV,2024,6,2024-06-01,EUR,189.45,12.71,38.57,111.4,synthetic
Croatia,Dubrovnik,HRV,2024,7,2024-07-01,EUR,193.63,13.93,41.4,116.2,synthetic
Croatia,Dubrovnik,HRV,2024,8,2024-08-01,EUR,239.55,14.19,47.49,137.3,synthetic
Croatia,Dubrovnik,HRV,2024,9,2024-09-01,EUR,176.69,14.97,41.12,111.0,synthetic
Croatia,Dubrovnik,HRV,2024,10,2024-10-01,EUR,132.09,13.11,45.22,91.6,synthetic
Croatia,Dubrovnik,HRV,2024,11,2024-11-01,EUR,168.14,13.69,47.54,107.9,synthetic
Croatia,Dubrovnik,HRV,2024,12,2024-12-01,EUR,205.44,14.12,40.66,120.9,synthetic
Croatia,Dubrovnik,HRV,2025,1,2025-01-01,EUR,151.57,14.77,43.83,101.7,synthetic
Croatia,Dubrovnik,HRV,2025,2,2025-02-01,EUR,157.84,12.97,41.54,100.3,synthetic
Croatia,Dubrovnik,HRV,2025,3,2025-03-01,EUR,156.7,12.43,38.95,98.0,synthetic
Croatia,Dubrovnik,HRV,2025,4,2025-04-01,EUR,163.53,12.99,46.89,104.6,synthetic
Croatia,Dubrovnik,HRV,2025,5,2025-05-01,EUR,170.02,13.68,41.25,106.3,synthetic
Croatia,Dubrovnik,HRV,2025,6,2025-06-01,EUR,197.42,13.76,45.7,119.0,synthetic
Iceland,Reykjavik,ISL,2023,1,2023-01-01,ISK,125.58,16.35,40.2,92.6,synthetic
Iceland,Reykjavik,ISL,2023,2,2023-02-01,ISK,138.28,18.98,40.63,102.2,synthetic
Iceland,Reykjavik,ISL,2023,3,2023-03-01,ISK,127.05,17.46,40.98,95.3,synthetic
Iceland,Reykjavik,ISL,2023,4,2023-04-01,ISK,135.16,17.73,42.52,99.6,synthetic
Iceland,Reykjavik,ISL,2023,5,2023-05-01,ISK,121.47,17.7,43.98,94.6,synthetic
Iceland,Reykjavik,ISL,2023,6,2023-06-01,ISK,167.74,17.95,40.25,112.1,synthetic
Iceland,Reykjavik,ISL,2023,7,2023-07-01,ISK,158.78,15.32,36.96,102.9,synthetic
Iceland,Reykjavik,ISL,2023,8,2023-08-01,ISK,156.2,17.95,40.14,107.5,synthetic
Iceland,Reykjavik,ISL,2023,9,2023-09-01,ISK,142.51,17.99,36.54,100.7,synthetic
Iceland,Reykjavik,ISL,2023,10,2023-10-01,ISK,134.1,17.99,39.03,98.3,synthetic
Iceland,Reykjavik,ISL,2023,11,2023-11-01,ISK,127.65,20.81,33.27,98.2,synthetic
Iceland,Reykjavik,ISL,2023,12,2023-12-01,ISK,151.97,18.34,37.3,105.3,synthetic
Iceland,Reykjavik,ISL,2024,1,2024-01-01,ISK,140.11,19.24,39.33,102.9,synthetic
Iceland,Reykjavik,ISL,2024,2,2024-02-01,ISK,127.87,18.22,39.17,96.2,synthetic
Iceland,Reykjavik,ISL,2024,3,2024-03-01,ISK,129.88,18.14,40.16,97.2,synthetic
Iceland,Reykjavik,ISL,2024,4,2024-04-01,ISK,138.57,16.99,36.56,97.5,synthetic
Iceland,Reykjavik,ISL,2024,5,2024-05-01,ISK,112.42,19.3,40.15,92.2,synthetic
Iceland,Reykjavik,ISL,2024,6,2024-06-01,ISK,163.18,16.77,44.39,109.9,synthetic
Iceland,Reykjavik,ISL,2024,7,2024-07-01,ISK,149.2,18.53,41.82,106.2,synthetic
Iceland,Reykjavik,ISL,2024,8,2024-08-01,ISK,144.45,17.74,39.95,102.3,synthetic
Iceland,Reykjavik,ISL,2024,9,2024-09-01,ISK,160.58,18.68,43.9,111.8,synthetic
Iceland,Reykjavik,ISL,2024,10,2024-10-01,ISK,143.3,18.75,36.73,102.3,synthetic
Iceland,Reykjavik,ISL,2024,11,2024-11-01,ISK,141.78,16.7,43.88,101.0,synthetic
Iceland,Reykjavik,ISL,2024,12,2024-12-01,ISK,159.35,15.43,38.52,103.9,synthetic
Iceland,Reykjavik,ISL,2025,1,2025-01-01,ISK,137.54,18.08,41.43,100.7,synthetic
Iceland,Reykjavik,ISL,2025,2,2025-02-01,ISK,121.81,16.91,39.26,91.6,synthetic
Iceland,Reykjavik,ISL,2025,3,2025-03-01,ISK,131.03,17.96,42.85,98.4,synthetic
Iceland,Reykjavik,ISL,2025,4,2025-04-01,ISK,121.81,18.69,39.65,94.7,synthetic
Iceland,Reykjavik,ISL,2025,5,2025-05-01,ISK,114.42,16.89,39.49,88.7,synthetic
Iceland,Reykjavik,ISL,2025,6,2025-06-01,ISK,181.7,18.98,34.69,117.3,synthetic
Chile,Santiago,CHL,2023,1,2023-01-01,CLP,25.0,20.81,48.92,63.0,synthetic
Chile,Santiago,CHL,2023,2,2023-02-01,CLP,25.0,19.86,46.27,60.4,synthetic
Chile,Santiago,CHL,2023,3,2023-03-01,CLP,25.0,20.36,49.34,62.4,synthetic
Chile,Santiago,CHL,2023,4,2023-04-01,CLP,25.0,18.75,52.58,61.0,synthetic
Chile,Santiago,CHL,2023,5,2023-05-01,CLP,25.0,19.68,45.98,60.0,synthetic
Chile,Santiago,CHL,2023,6,2023-06-01,CLP,25.0,19.91,46.13,60.5,synthetic
Chile,Santiago,CHL,2023,7,2023-07-01,CLP,25.0,20.59,38.57,58.8,synthetic
Chile,Santiago,CHL,2023,8,2023-08-01,CLP,25.0,20.2,48.07,61.7,synthetic
Chile,Santiago,CHL,2023,9,2023-09-01,CLP,25.0,19.8,44.02,59.5,synthetic
Chile,Santiago,CHL,2023,10,2023-10-01,CLP,25.0,19.66,48.64,61.0,synthetic
Chile,Santiago,CHL,2023,11,2023-11-01,CLP,25.0,19.82,45.4,60.1,synthetic
Chile,Santiago,CHL,2023,12,2023-12-01,CLP,25.0,18.07,41.94,55.8,synthetic
Chile,Santiago,CHL,2024,1,2024-01-01,CLP,25.0,19.05,43.56,58.1,synthetic
Chile,Santiago,CHL,2024,2,2024-02-01,CLP,25.0,19.48,39.67,57.3,synthetic
Chile,Santiago,CHL,2024,3,2024-03-01,CLP,25.0,21.85,47.49,64.2,synthetic
Chile,Santiago,CHL,2024,4,2024-04-01,CLP,25.0,19.15,41.22,57.4,synthetic
Chile,Santiago,CHL,2024,5,2024-05-01,CLP,25.0,20.33,49.0,62.2,synthetic
Chile,Santiago,CHL,2024,6,2024-06-01,CLP,25.0,21.15,43.8,61.7,synthetic
Chile,Santiago,CHL,2024,7,2024-07-01,CLP,25.0,19.99,45.54,60.4,synthetic
Chile,Santiago,CHL,2024,8,2024-08-01,CLP,25.0,18.22,45.43,57.4,synthetic
Chile,Santiago,CHL,2024,9,2024-09-01,CLP,25.0,18.59,44.11,57.5,synthetic
Chile,Santiago,CHL,2024,10,2024-10-01,CLP,25.0,20.11,41.03,58.9,synthetic
Chile,Santiago,CHL,2024,11,2024-11-01,CLP,25.0,21.19,47.83,63.3,synthetic
Chile,Santiago,CHL,2024,12,2024-12-01,CLP,25.0,20.48,43.28,60.4,synthetic
Chile,Santiago,CHL,2025,1,2025-01-01,CLP,25.0,23.01,46.5,65.8,synthetic
Chile,Santiago,CHL,2025,2,2025-02-01,CLP,25.0,20.6,41.82,60.0,synthetic
Chile,Santiago,CHL,2025,3,2025-03-01,CLP,25.0,19.11,44.75,58.6,synthetic
Chile,Santiago,CHL,2025,4,2025-04-01,CLP,25.0,21.09,47.88,63.1,synthetic
Chile,Santiago,CHL,2025,5,2025-05-01,CLP,25.0,19.72,47.07,60.5,synthetic
Chile,Santiago,CHL,2025,6,2025-06-01,CLP,25.0,20.04,47.62,61.3,synthetic
Peru,Lima,PER,2023,1,2023-01-01,PEN,120.89,13.89,50.58,90.5,synthetic
Peru,Lima,PER,2023,2,2023-02-01,PEN,100.73,12.77,53.0,81.4,synthetic
Peru,Lima,PER,2023,3,2023-03-01,PEN,109.67,13.94,61.32,90.1,synthetic
Peru,Lima,PER,2023,4,2023-04-01,PEN,113.2,13.08,48.15,85.1,synthetic
Peru,Lima,PER,2023,5,2023-05-01,PEN,111.1,13.46,57.09,88.3,synthetic
Peru,Lima,PER,2023,6,2023-06-01,PEN,154.9,14.44,59.47,108.3,synthetic
Peru,Lima,PER,2023,7,2023-07-01,PEN,122.36,13.03,56.0,91.7,synthetic
Peru,Lima,PER,2023,8,2023-08-01,PEN,124.34,13.85,57.78,94.5,synthetic
Peru,Lima,PER,2023,9,2023-09-01,PEN,100.85,14.41,56.77,85.6,synthetic
Peru,Lima,PER,2023,10,2023-10-01,PEN,95.19,13.4,57.48,82.0,synthetic
Peru,Lima,PER,2023,11,2023-11-01,PEN,119.07,13.17,59.64,91.9,synthetic
Peru,Lima,PER,2023,12,2023-12-01,PEN,134.55,12.38,50.79,93.5,synthetic
Peru,Lima,PER,2024,1,2024-01-01,PEN,120.39,14.41,57.64,93.8,synthetic
Peru,Lima,PER,2024,2,2024-02-01,PEN,123.69,14.29,59.07,95.5,synthetic
Peru,Lima,PER,2024,3,2024-03-01,PEN,102.42,14.84,58.49,87.6,synthetic
Peru,Lima,PER,2024,4,2024-04-01,PEN,107.06,12.9,57.38,85.8,synthetic
Peru,Lima,PER,2024,5,2024-05-01,PEN,95.7,14.01,52.61,81.4,synthetic
Peru,Lima,PER,2024,6,2024-06-01,PEN,136.5,13.02,55.33,97.0,synthetic
Peru,Lima,PER,2024,7,2024-07-01,PEN,124.54,13.31,63.82,95.9,synthetic
Peru,Lima,PER,2024,8,2024-08-01,PEN,147.26,13.73,56.27,102.9,synthetic
Peru,Lima,PER,2024,9,2024-09-01,PEN,117.93,14.35,53.1,91.0,synthetic
Peru,Lima,PER,2024,10,2024-10-01,PEN,109.79,11.97,60.8,86.7,synthetic
Peru,Lima,PER,2024,11,2024-11-01,PEN,128.72,13.51,47.98,92.0,synthetic
Peru,Lima,PER,2024,12,2024-12-01,PEN,139.02,12.71,53.75,97.0,synthetic
Peru,Lima,PER,2025,1,2025-01-01,PEN,116.01,13.65,54.44,89.6,synthetic
Peru,Lima,PER,2025,2,2025-02-01,PEN,104.73,13.54,54.75,85.0,synthetic
Peru,Lima,PER,2025,3,2025-03-01,PEN,100.67,13.17,57.71,83.9,synthetic
Peru,Lima,PER,2025,4,2025-04-01,PEN,108.9,12.3,60.27,86.7,synthetic
Peru,Lima,PER,2025,5,2025-05-01,PEN,86.27,13.08,53.92,76.5,synthetic
Peru,Lima,PER,2025,6,2025-06-01,PEN,134.14,13.9,60.82,99.6,synthetic
Colombia,Cartagena,COL,2023,1,2023-01-01,COP,123.19,15.32,44.93,91.7,synthetic
Colombia,Cartagena,COL,2023,2,2023-02-01,COP,110.27,17.04,42.14,88.3,synthetic
Colombia,Cartagena,COL,2023,3,2023-03-01,COP,114.01,15.2,43.45,87.2,synthetic
Colombia,Cartagena,COL,2023,4,2023-04-01,COP,102.11,16.08,44.96,84.5,synthetic
Colombia,Cartagena,COL,2023,5,2023-05-01,COP,116.15,16.42,46.03,91.1,synthetic
Colombia,Cartagena,COL,2023,6,2023-06-01,COP,128.83,15.87,42.86,94.1,synthetic
Colombia,Cartagena,COL,2023,7,2023-07-01,COP,125.25,16.06,44.96,93.7,synthetic
Colombia,Cartagena,COL,2023,8,2023-08-01,COP,130.73,15.17,38.6,92.0,synthetic
Colombia,Cartagena,COL,2023,9,2023-09-01,COP,110.57,15.95,44.57,87.5,synthetic
Colombia,Cartagena,COL,2023,10,2023-10-01,COP,113.62,15.49,39.34,86.0,synthetic
Colombia,Cartagena,COL,2023,11,2023-11-01,COP,121.26,17.12,42.37,92.9,synthetic
Colombia,Cartagena,COL,2023,12,2023-12-01,COP,118.73,16.25,40.01,89.6,synthetic
Colombia,Cartagena,COL,2024,1,2024-01-01,COP,114.49,15.98,46.99,90.1,synthetic
Colombia,Cartagena,COL,2024,2,2024-02-01,COP,103.51,15.72,42.35,83.5,synthetic
Colombia,Cartagena,COL,2024,3,2024-03-01,COP,84.49,16.64,43.13,77.7,synthetic
Colombia,Cartagena,COL,2024,4,2024-04-01,COP,113.99,14.87,47.2,88.1,synthetic
Colombia,Cartagena,COL,2024,5,2024-05-01,COP,113.96,18.03,43.49,91.9,synthetic
Colombia,Cartagena,COL,2024,6,2024-06-01,COP,138.73,15.29,45.83,98.2,synthetic
Colombia,Cartagena,COL,2024,7,2024-07-01,COP,120.41,15.1,40.21,88.4,synthetic
Colombia,Cartagena,COL,2024,8,2024-08-01,COP,128.38,15.94,44.8,94.7,synthetic
Colombia,Cartagena,COL,2024,9,2024-09-01,COP,91.47,14.63,47.84,78.9,synthetic
Colombia,Cartagena,COL,2024,10,2024-10-01,COP,114.67,15.71,43.64,88.4,synthetic
Colombia,Cartagena,COL,2024,11,2024-11-01,COP,115.66,17.19,44.1,91.4,synthetic
Colombia,Cartagena,COL,2024,12,2024-12-01,COP,139.56,16.03,43.74,98.9,synthetic
Colombia,Cartagena,COL,2025,1,2025-01-01,COP,106.78,16.49,42.46,86.1,synthetic
Colombia,Cartagena,COL,2025,2,2025-02-01,COP,107.56,16.8,40.45,86.2,synthetic
Colombia,Cartagena,COL,2025,3,2025-03-01,COP,113.79,15.78,42.98,87.9,synthetic
Colombia,Cartagena,COL,2025,4,2025-04-01,COP,104.41,17.13,37.17,84.2,synthetic
Colombia,Cartagena,COL,2025,5,2025-05-01,COP,114.56,16.08,47.38,90.4,synthetic
Colombia,Cartagena,COL,2025,6,2025-06-01,COP,123.41,16.72,49.5,95.8,synthetic
Dominican Republic,Punta Cana,DOM,2023,1,2023-01-01,DOP,123.28,20.06,38.01,97.0,synthetic
Dominican Republic,Punta Cana,DOM,2023,2,2023-02-01,DOP,112.95,18.36,40.21,90.8,synthetic
Dominican Republic,Punta Cana,DOM,2023,3,2023-03-01,DOP,120.43,19.9,43.57,97.7,synthetic
Dominican Republic,Punta Cana,DOM,2023,4,2023-04-01,DOP,113.03,18.25,35.91,89.1,synthetic
Dominican Republic,Punta Cana,DOM,2023,5,2023-05-01,DOP,142.51,19.44,41.27,104.9,synthetic
Dominican Republic,Punta Cana,DOM,2023,6,2023-06-01,DOP,131.34,19.09,41.35,99.9,synthetic
Dominican Republic,Punta Cana,DOM,2023,7,2023-07-01,DOP,144.14,20.32,46.39,108.9,synthetic
Dominican Republic,Punta Cana,DOM,2023,8,2023-08-01,DOP,135.97,17.92,37.47,98.3,synthetic
Dominican Republic,Punta Cana,DOM,2023,9,2023-09-01,DOP,138.35,20.28,39.55,104.0,synthetic
Dominican Republic,Punta Cana,DOM,2023,10,2023-10-01,DOP,122.96,18.15,42.42,95.3,synthetic
Dominican Republic,Punta Cana,DOM,2023,11,2023-11-01,DOP,118.87,18.79,41.63,94.5,synthetic
Dominican Republic,Punta Cana,DOM,2023,12,2023-12-01,DOP,144.91,18.82,39.96,104.3,synthetic
Dominican Republic,Punta Cana,DOM,2024,1,2024-01-01,DOP,130.4,20.97,41.56,102.7,synthetic
Dominican Republic,Punta Cana,DOM,2024,2,2024-02-01,DOP,130.48,18.86,37.95,97.9,synthetic
Dominican Republic,Punta Cana,DOM,2024,3,2024-03-01,DOP,129.01,19.28,35.95,97.2,synthetic
