country,city,platform,year,month,date,avg_rating,rating_count,rating_stddev,recent_review_share_90d,sentiment_score,source
Switzerland,Zurich,Booking,2023,4,2023-04-01,4.37,104255,0.6,0.39,0.78,synthetic
Switzerland,Zurich,Google,2023,5,2023-05-01,4.43,75960,0.41,0.27,0.75,synthetic
Switzerland,Zurich,Tripadvisor,2023,5,2023-05-01,4.4,109137,0.67,0.27,0.64,synthetic
Switzerland,Zurich,Booking,2023,5,2023-05-01,4.45,86222,0.37,0.3,0.67,synthetic
Switzerland,Zurich,Google,2023,6,2023-06-01,4.35,86349,0.46,0.25,0.64,synthetic
Switzerland,Zurich,Tripadvisor,2023,6,2023-06-01,4.33,75847,0.53,0.21,0.7,synthetic
Switzerland,Zurich,Booking,2023,6,2023-06-01,4.39,98655,0.88,0.37,0.72,synthetic
Switzerland,Zurich,Google,2023,7,2023-07-01,4.42,91116,0.61,0.3,0.66,synthetic
Switzerland,Zurich,Tripadvisor,2023,7,2023-07-01,4.43,85960,0.82,0.39,0.68,synthetic
Switzerland,Zurich,Booking,2023,7,2023-07-01,4.45,59770,0.89,0.17,0.75,synthetic
Switzerland,Zurich,Google,2023,8,2023-08-01,4.4,97920,0.55,0.09,0.68,synthetic
Switzerland,Zurich,Tripadvisor,2023,8,2023-08-01,4.36,65067,0.61,0.19,0.71,synthetic
Switzerland,Zurich,Booking,2023,8,2023-08-01,4.36,106590,0.56,0.34,0.67,synthetic
Switzerland,Zurich,Google,2023,9,2023-09-01,4.28,84165,0.71,0.36,0.62,synthetic
Switzerland,Zurich,Tripadvisor,2023,9,2023-09-01,4.29,92957,0.66,0.38,0.63,synthetic
Switzerland,Zurich,Booking,2023,9,2023-09-01,4.28,91811,0.6,0.44,0.64,synthetic
Switzerland,Zurich,Google,2023,10,2023-10-01,4.37,90605,0.51,0.24,0.68,synthetic
Switzerland,Zurich,Tripadvisor,2023,10,2023-10-01,4.32,83912,0.89,0.4,0.68,synthetic
Switzerland,Zurich,Booking,2023,10,2023-10-01,4.47,77743,0.97,0.25,0.83,synthetic
Switzerland,Zurich,Google,2023,11,2023-11-01,4.5,68131,0.82,0.27,0.72,synthetic
Switzerland,Zurich,Tripadvisor,2023,11,2023-11-01,4.41,75848,0.68,0.21,0.71,synthetic
Switzerland,Zurich,Booking,2023,11,2023-11-01,4.46,90287,0.55,0.35,0.66,synthetic
Switzerland,Zurich,Google,2023,12,2023-12-01,4.33,81829,0.72,0.34,0.69,synthetic
Switzerland,Zurich,Tripadvisor,2023,12,2023-12-01,4.37,78124,0.82,0.23,0.71,synthetic
Switzerland,Zurich,Booking,2023,12,2023-12-01,4.37,92114,0.51,0.41,0.75,synthetic
Switzerland,Zurich,Google,2024,1,2024-01-01,4.44,94950,0.53,0.58,0.67,synthetic
Switzerland,Zurich,Tripadvisor,2024,1,2024-01-01,4.43,96909,0.59,0.32,0.69,synthetic
Switzerland,Zurich,Booking,2024,1,2024-01-01,4.4,96730,1.0,0.41,0.73,synthetic
Switzerland,Zurich,Google,2024,2,2024-02-01,4.41,113758,0.45,0.28,0.61,synthetic
Switzerland,Zurich,Tripadvisor,2024,2,2024-02-01,4.41,102672,0.45,0.44,0.67,synthetic
Switzerland,Zurich,Booking,2024,2,2024-02-01,4.36,94524,0.84,0.21,0.69,synthetic
Switzerland,Zurich,Google,2024,3,2024-03-01,4.42,99544,0.69,0.38,0.68,synthetic
Switzerland,Zurich,Tripadvisor,2024,3,2024-03-01,4.48,91944,0.56,0.43,0.71,synthetic
Switzerland,Zurich,Booking,2024,3,2024-03-01,4.4,85104,0.98,0.53,0.69,synthetic
Switzerland,Zurich,Google,2024,4,2024-04-01,4.41,93245,0.55,0.31,0.7,synthetic
Switzerland,Zurich,Tripadvisor,2024,4,2024-04-01,4.28,96129,0.59,0.33,0.64,synthetic
Switzerland,Zurich,Booking,2024,4,2024-04-01,4.35,102971,0.68,0.44,0.7,synthetic
Switzerland,Zurich,Google,2024,5,2024-05-01,4.36,100084,0.3,0.51,0.7,synthetic
Switzerland,Zurich,Tripadvisor,2024,5,2024-05-01,4.51,83466,0.43,0.34,0.77,synthetic
Switzerland,Zurich,Booking,2024,5,2024-05-01,4.4,95265,0.51,0.15,0.71,synthetic
Switzerland,Zurich,Google,2024,6,2024-06-01,4.3,77789,0.54,0.34,0.75,synthetic
Switzerland,Zurich,Tripadvisor,2024,6,2024-06-01,4.43,109214,0.7,0.34,0.84,synthetic
Switzerland,Zurich,Booking,2024,6,2024-06-01,4.3,88566,0.55,0.39,0.6,synthetic
Switzerland,Zurich,Google,2024,7,2024-07-01,4.42,99669,0.72,0.38,0.79,synthetic
Switzerland,Zurich,Tripadvisor,2024,7,2024-07-01,4.37,99116,0.49,0.2,0.77,synthetic
Switzerland,Zurich,Booking,2024,7,2024-07-01,4.33,100359,0.68,0.42,0.58,synthetic
Switzerland,Zurich,Google,2024,8,2024-08-01,4.43,92538,0.51,0.27,0.77,synthetic
Switzerland,Zurich,Tripadvisor,2024,8,2024-08-01,4.42,91757,0.43,0.19,0.75,synthetic
Switzerland,Zurich,Booking,2024,8,2024-08-01,4.3,91866,1.0,0.35,0.69,synthetic
Switzerland,Zurich,Google,2024,9,2024-09-01,4.31,79463,0.72,0.27,0.71,synthetic
Switzerland,Zurich,Tripadvisor,2024,9,2024-09-01,4.38,132956,0.53,0.34,0.65,synthetic
Switzerland,Zurich,Booking,2024,9,2024-09-01,4.44,99232,0.47,0.28,0.8,synthetic
Switzerland,Zurich,Google,2024,10,2024-10-01,4.46,78489,0.55,0.49,0.73,synthetic
Switzerland,Zurich,Tripadvisor,2024,10,2024-10-01,4.39,105789,0.42,0.22,0.69,synthetic
Switzerland,Zurich,Booking,2024,10,2024-10-01,4.45,105709,0.72,0.3,0.79,synthetic
Switzerland,Zurich,Google,2024,11,2024-11-01,4.37,100769,0.75,0.48,0.69,synthetic
Switzerland,Zurich,Tripadvisor,2024,11,2024-11-01,4.36,108788,0.82,0.26,0.63,synthetic
Switzerland,Zurich,Booking,2024,11,2024-11-01,4.46,75947,0.36,0.28,0.73,synthetic
Switzerland,Zurich,Google,2024,12,2024-12-01,4.31,95668,0.64,0.25,0.76,synthetic
Switzerland,Zurich,Tripadvisor,2024,12,2024-12-01,4.4,105807,0.38,0.15,0.72,synthetic
Switzerland,Zurich,Booking,2024,12,2024-12-01,4.49,81894,0.62,0.18,0.71,synthetic
Switzerland,Zurich,Google,2025,1,2025-01-01,4.39,94173,0.4,0.17,0.6,synthetic
Switzerland,Zurich,Tripadvisor,2025,1,2025-01-01,4.4,107268,0.69,0.21,0.75,synthetic
Switzerland,Zurich,Booking,2025,1,2025-01-01,4.42,100178,0.58,0.24,0.72,synthetic
Switzerland,Zurich,Google,2025,2,2025-02-01,4.47,113757,0.56,0.35,0.68,synthetic
Switzerland,Zurich,Tripadvisor,2025,2,2025-02-01,4.42,90111,0.7,0.6,0.68,synthetic
Switzerland,Zurich,Booking,2025,2,2025-02-01,4.55,105983,0.49,0.22,0.89,synthetic
Switzerland,Zurich,Google,2025,3,2025-03-01,4.41,93290,0.57,0.34,0.7,synthetic
Switzerland,Zurich,Tripadvisor,2025,3,2025-03-01,4.4,121393,0.43,0.36,0.69,synthetic
Switzerland,Zurich,Booking,2025,3,2025-03-01,4.35,112968,0.38,0.06,0.68,synthetic
Switzerland,Zurich,Google,2025,4,2025-04-01,4.37,83841,0.34,0.49,0.71,synthetic
Switzerland,Zurich,Tripadvisor,2025,4,2025-04-01,4.38,126457,0.75,0.48,0.63,synthetic
Switzerland,Zurich,Booking,2025,4,2025-04-01,4.3,107502,0.66,0.42,0.57,synthetic
Switzerland,Zurich,Google,2025,5,2025-05-01,4.42,111972,0.74,0.26,0.74,synthetic
Switzerland,Zurich,Tripadvisor,2025,5,2025-05-01,4.33,96572,0.44,0.22,0.65,synthetic
Switzerland,Zurich,Booking,2025,5,2025-05-01,4.35,90976,0.41,0.5,0.65,synthetic
Switzerland,Zurich,Google,2025,6,2025-06-01,4.4,78963,0.8,0.32,0.68,synthetic
Switzerland,Zurich,Tripadvisor,2025,6,2025-06-01,4.35,110532,0.16,0.22,0.67,synthetic
Switzerland,Zurich,Booking,2025,6,2025-06-01,4.37,130181,0.55,0.4,0.77,synthetic
Austria,Vienna,Google,2023,1,2023-01-01,4.4,220426,0.85,0.35,0.76,synthetic
Austria,Vienna,Tripadvisor,2023,1,2023-01-01,4.63,222658,0.43,0.31,0.88,synthetic
Austria,Vienna,Booking,2023,1,2023-01-01,4.46,238885,0.59,0.33,0.71,synthetic
Austria,Vienna,Google,2023,2,2023-02-01,4.48,207486,0.36,0.26,0.68,synthetic
Austria,Vienna,Tripadvisor,2023,2,2023-02-01,4.45,183021,0.75,0.4,0.75,synthetic
Austria,Vienna,Booking,2023,2,2023-02-01,4.4,199945,0.4,0.29,0.73,synthetic
Austria,Vienna,Google,2023,3,2023-03-01,4.53,213808,0.79,0.33,0.76,synthetic
Austria,Vienna,Tripadvisor,2023,3,2023-03-01,4.53,224336,0.52,0.34,0.75,synthetic
Austria,Vienna,Booking,2023,3,2023-03-01,4.35,213013,0.41,0.33,0.6,synthetic
Austria,Vienna,Google,2023,4,2023-04-01,4.43,191800,0.78,0.25,0.66,synthetic
Austria,Vienna,Tripadvisor,2023,4,2023-04-01,4.5,197060,0.72,0.2,0.76,synthetic
Austria,Vienna,Booking,2023,4,2023-04-01,4.62,196518,0.63,0.13,0.77,synthetic
Austria,Vienna,Google,2023,5,2023-05-01,4.5,194318,0.69,0.34,0.68,synthetic
Austria,Vienna,Tripadvisor,2023,5,2023-05-01,4.53,172156,0.49,0.32,0.85,synthetic
Austria,Vienna,Booking,2023,5,2023-05-01,4.41,205913,0.62,0.37,0.77,synthetic
Austria,Vienna,Google,2023,6,2023-06-01,4.45,226895,0.8,0.48,0.75,synthetic
Austria,Vienna,Tripadvisor,2023,6,2023-06-01,4.48,190805,0.38,0.27,0.75,synthetic
Austria,Vienna,Booking,2023,6,2023-06-01,4.47,216840,0.38,0.28,0.83,synthetic
Austria,Vienna,Google,2023,7,2023-07-01,4.53,217288,0.66,0.26,0.68,synthetic
Austria,Vienna,Tripadvisor,2023,7,2023-07-01,4.5,142881,0.55,0.3,0.73,synthetic
Austria,Vienna,Booking,2023,7,2023-07-01,4.6,246621,0.75,0.21,0.9,synthetic
Austria,Vienna,Google,2023,8,2023-08-01,4.51,179457,0.6,0.4,0.73,synthetic
Austria,Vienna,Tripadvisor,2023,8,2023-08-01,4.48,210011,0.43,0.27,0.69,synthetic
Austria,Vienna,Booking,2023,8,2023-08-01,4.53,180280,0.64,0.16,0.71,synthetic
Austria,Vienna,Google,2023,9,2023-09-01,4.4,195297,0.63,0.34,0.61,synthetic
Austria,Vienna,Tripadvisor,2023,9,2023-09-01,4.46,184104,0.68,0.27,0.73,synthetic
Austria,Vienna,Booking,2023,9,2023-09-01,4.43,244201,0.41,0.26,0.72,synthetic
Austria,Vienna,Google,2023,10,2023-10-01,4.46,183780,0.33,0.23,0.68,synthetic
Austria,Vienna,Tripadvisor,2023,10,2023-10-01,4.57,257313,0.59,0.16,0.82,synthetic
Austria,Vienna,Booking,2023,10,2023-10-01,4.42,188994,0.51,0.25,0.69,synthetic
Austria,Vienna,Google,2023,11,2023-11-01,4.4,185283,0.75,0.3,0.7,synthetic
Austria,Vienna,Tripadvisor,2023,11,2023-11-01,4.34,225339,0.5,0.41,0.68,synthetic
Austria,Vienna,Booking,2023,11,2023-11-01,4.44,161592,0.93,0.38,0.76,synthetic
Austria,Vienna,Google,2023,12,2023-12-01,4.58,207768,0.8,0.25,0.83,synthetic
Austria,Vienna,Tripadvisor,2023,12,2023-12-01,4.44,190094,0.61,0.17,0.73,synthetic
Austria,Vienna,Booking,2023,12,2023-12-01,4.46,154071,0.53,0.27,0.77,synthetic
Austria,Vienna,Google,2024,1,2024-01-01,4.49,256469,0.68,0.24,0.74,synthetic
Austria,Vienna,Tripadvisor,2024,1,2024-01-01,4.45,231309,0.61,0.24,0.73,synthetic
Austria,Vienna,Booking,2024,1,2024-01-01,4.5,192124,0.65,0.14,0.81,synthetic
Austria,Vienna,Google,2024,2,2024-02-01,4.51,261236,0.43,0.41,0.8,synthetic
Austria,Vienna,Tripadvisor,2024,2,2024-02-01,4.46,208638,0.44,0.17,0.69,synthetic
Austria,Vienna,Booking,2024,2,2024-02-01,4.4,260356,0.37,0.31,0.72,synthetic
Austria,Vienna,Google,2024,3,2024-03-01,4.5,230190,0.74,0.26,0.75,synthetic
Austria,Vienna,Tripadvisor,2024,3,2024-03-01,4.46,252668,0.91,0.18,0.63,synthetic
Austria,Vienna,Booking,2024,3,2024-03-01,4.51,246581,0.89,0.37,0.82,synthetic
Austria,Vienna,Google,2024,4,2024-04-01,4.57,256923,0.73,0.17,0.79,synthetic
Austria,Vienna,Tripadvisor,2024,4,2024-04-01,4.49,215897,0.59,0.46,0.71,synthetic
Austria,Vienna,Booking,2024,4,2024-04-01,4.52,226811,0.47,0.19,0.68,synthetic
Austria,Vienna,Google,2024,5,2024-05-01,4.5,216855,0.48,0.11,0.77,synthetic
Austria,Vienna,Tripadvisor,2024,5,2024-05-01,4.46,199799,0.46,0.28,0.76,synthetic
Austria,Vienna,Booking,2024,5,2024-05-01,4.45,187349,0.59,0.4,0.73,synthetic
Austria,Vienna,Google,2024,6,2024-06-01,4.48,209974,0.47,0.21,0.66,synthetic
Austria,Vienna,Tripadvisor,2024,6,2024-06-01,4.54,230640,0.61,0.33,0.79,synthetic
Austria,Vienna,Booking,2024,6,2024-06-01,4.43,209985,0.53,0.55,0.77,synthetic
Austria,Vienna,Google,2024,7,2024-07-01,4.48,254332,0.79,0.16,0.73,synthetic
Austria,Vienna,Tripadvisor,2024,7,2024-07-01,4.47,234549,0.57,0.29,0.71,synthetic
Austria,Vienna,Booking,2024,7,2024-07-01,4.54,180667,0.54,0.12,0.72,synthetic
Austria,Vienna,Google,2024,8,2024-08-01,4.49,227328,0.55,0.41,0.81,synthetic
Austria,Vienna,Tripadvisor,2024,8,2024-08-01,4.47,225081,0.53,0.36,0.68,synthetic
Austria,Vienna,Booking,2024,8,2024-08-01,4.58,248406,0.42,0.22,0.81,synthetic
Austria,Vienna,Google,2024,9,2024-09-01,4.45,232794,0.55,0.45,0.73,synthetic
Austria,Vienna,Tripadvisor,2024,9,2024-09-01,4.62,234317,0.4,0.51,0.86,synthetic
Austria,Vienna,Booking,2024,9,2024-09-01,4.5,235470,0.42,0.12,0.75,synthetic
Austria,Vienna,Google,2024,10,2024-10-01,4.56,228890,0.86,0.43,0.78,synthetic
Austria,Vienna,Tripadvisor,2024,10,2024-10-01,4.54,258439,0.59,0.28,0.78,synthetic
Austria,Vienna,Booking,2024,10,2024-10-01,4.33,225867,0.71,0.31,0.68,synthetic
Austria,Vienna,Google,2024,11,2024-11-01,4.47,166148,0.85,0.26,0.7,synthetic
Austria,Vienna,Tripadvisor,2024,11,2024-11-01,4.56,244177,0.64,0.38,0.72,synthetic
Austria,Vienna,Booking,2024,11,2024-11-01,4.47,252465,0.5,0.2,0.74,synthetic
Austria,Vienna,Google,2024,12,2024-12-01,4.48,235494,0.39,0.05,0.79,synthetic
Austria,Vienna,Tripadvisor,2024,12,2024-12-01,4.41,202519,0.27,0.4,0.72,synthetic
Austria,Vienna,Booking,2024,12,2024-12-01,4.49,226471,0.29,0.2,0.72,synthetic
Austria,Vienna,Google,2025,1,2025-01-01,4.43,227053,0.64,0.4,0.64,synthetic
Austria,Vienna,Tripadvisor,2025,1,2025-01-01,4.47,254740,0.46,0.28,0.76,synthetic
Austria,Vienna,Booking,2025,1,2025-01-01,4.47,253688,0.61,0.27,0.68,synthetic
Austria,Vienna,Google,2025,2,2025-02-01,4.49,237516,0.45,0.36,0.81,synthetic
Austria,Vienna,Tripadvisor,2025,2,2025-02-01,4.43,214207,0.49,0.13,0.82,synthetic
Austria,Vienna,Booking,2025,2,2025-02-01,4.45,210522,0.43,0.26,0.69,synthetic
Austria,Vienna,Google,2025,3,2025-03-01,4.56,199530,0.37,0.36,0.77,synthetic
Austria,Vienna,Tripadvisor,2025,3,2025-03-01,4.46,250462,0.62,0.3,0.66,synthetic
Austria,Vienna,Booking,2025,3,2025-03-01,4.37,214973,0.44,0.33,0.6,synthetic
Austria,Vienna,Google,2025,4,2025-04-01,4.45,229825,0.59,0.34,0.71,synthetic
Austria,Vienna,Tripadvisor,2025,4,2025-04-01,4.43,269750,0.55,0.44,0.7,synthetic
Austria,Vienna,Booking,2025,4,2025-04-01,4.47,230792,0.63,0.26,0.74,synthetic
Austria,Vienna,Google,2025,5,2025-05-01,4.57,264240,0.76,0.17,0.72,synthetic
Austria,Vienna,Tripadvisor,2025,5,2025-05-01,4.49,256407,0.52,0.23,0.81,synthetic
Austria,Vienna,Booking,2025,5,2025-05-01,4.52,264497,0.53,0.25,0.8,synthetic
Austria,Vienna,Google,2025,6,2025-06-01,4.46,217496,0.46,0.25,0.77,synthetic
Austria,Vienna,Tripadvisor,2025,6,2025-06-01,4.38,252417,0.49,0.28,0.68,synthetic
Austria,Vienna,Booking,2025,6,2025-06-01,4.46,226613,0.53,0.24,0.8,synthetic
Czechia,Prague,Google,2023,1,2023-01-01,4.52,77128,0.54,0.24,0.8,synthetic
Czechia,Prague,Tripadvisor,2023,1,2023-01-01,4.48,61062,0.61,0.27,0.71,synthetic
Czechia,Prague,Booking,2023,1,2023-01-01,4.58,56173,0.84,0.41,0.76,synthetic
Czechia,Prague,Google,2023,2,2023-02-01,4.5,88654,0.68,0.24,0.67,synthetic
Czechia,Prague,Tripadvisor,2023,2,2023-02-01,4.65,93186,0.62,0.32,0.86,synthetic
Czechia,Prague,Booking,2023,2,2023-02-01,4.57,62665,0.55,0.25,0.78,synthetic
Czechia,Prague,Google,2023,3,2023-03-01,4.57,65637,0.4,0.23,0.79,synthetic
Czechia,Prague,Tripadvisor,2023,3,2023-03-01,4.58,99959,0.56,0.38,0.82,synthetic
Czechia,Prague,Booking,2023,3,2023-03-01,4.56,83351,0.54,0.19,0.72,synthetic
Czechia,Prague,Google,2023,4,2023-04-01,4.55,83049,0.54,0.37,0.76,synthetic
Czechia,Prague,Tripadvisor,2023,4,2023-04-01,4.47,80921,0.72,0.2,0.75,synthetic
Czechia,Prague,Booking,2023,4,2023-04-01,4.52,75963,0.56,0.14,0.77,synthetic
Czechia,Prague,Google,2023,5,2023-05-01,4.44,94353,0.59,0.24,0.78,synthetic
Czechia,Prague,Tripadvisor,2023,5,2023-05-01,4.46,76094,0.33,0.43,0.83,synthetic
Czechia,Prague,Booking,2023,5,2023-05-01,4.43,75411,0.61,0.25,0.71,synthetic
Czechia,Prague,Google,2023,6,2023-06-01,4.52,87683,0.46,0.32,0.7,synthetic
Czechia,Prague,Tripadvisor,2023,6,2023-06-01,4.5,66172,0.54,0.24,0.8,synthetic
Czechia,Prague,Booking,2023,6,2023-06-01,4.52,84823,0.6,0.09,0.66,synthetic
Czechia,Prague,Google,2023,7,2023-07-01,4.51,86389,0.56,0.21,0.74,synthetic
Czechia,Prague,Tripadvisor,2023,7,2023-07-01,4.51,91409,0.71,0.24,0.75,synthetic
Czechia,Prague,Booking,2023,7,2023-07-01,4.54,87854,0.85,0.3,0.83,synthetic
Czechia,Prague,Google,2023,8,2023-08-01,4.46,77198,0.28,0.32,0.76,synthetic
Czechia,Prague,Tripadvisor,2023,8,2023-08-01,4.37,85483,0.69,0.35,0.63,synthetic
Czechia,Prague,Booking,2023,8,2023-08-01,4.57,83688,0.69,0.29,0.81,synthetic
Czechia,Prague,Google,2023,9,2023-09-01,4.59,81548,0.64,0.42,0.79,synthetic
Czechia,Prague,Tripadvisor,2023,9,2023-09-01,4.46,90376,0.82,0.43,0.77,synthetic
Czechia,Prague,Booking,2023,9,2023-09-01,4.39,77216,0.51,0.3,0.78,synthetic
Czechia,Prague,Google,2023,10,2023-10-01,4.46,106087,0.54,0.22,0.77,synthetic
Czechia,Prague,Tripadvisor,2023,10,2023-10-01,4.58,90114,0.48,0.35,0.74,synthetic
Czechia,Prague,Booking,2023,10,2023-10-01,4.48,82643,0.48,0.41,0.71,synthetic
Czechia,Prague,Google,2023,11,2023-11-01,4.51,74765,0.76,0.23,0.81,synthetic
Czechia,Prague,Tripadvisor,2023,11,2023-11-01,4.59,79121,0.6,0.25,0.82,synthetic
Czechia,Prague,Booking,2023,11,2023-11-01,4.51,79407,0.61,0.14,0.75,synthetic
Czechia,Prague,Google,2023,12,2023-12-01,4.57,84979,0.74,0.26,0.76,synthetic
Czechia,Prague,Tripadvisor,2023,12,2023-12-01,4.46,79524,0.89,0.33,0.7,synthetic
Czechia,Prague,Booking,2023,12,2023-12-01,4.47,67559,0.48,0.38,0.71,synthetic
Czechia,Prague,Google,2024,1,2024-01-01,4.47,81093,0.7,0.29,0.7,synthetic
Czechia,Prague,Tripadvisor,2024,1,2024-01-01,4.51,114180,0.78,0.45,0.67,synthetic
Czechia,Prague,Booking,2024,1,2024-01-01,4.52,83297,0.68,0.41,0.77,synthetic
Czechia,Prague,Google,2024,2,2024-02-01,4.47,83121,0.69,0.37,0.74,synthetic
Czechia,Prague,Tripadvisor,2024,2,2024-02-01,4.53,90825,0.64,0.37,0.8,synthetic
Czechia,Prague,Booking,2024,2,2024-02-01,4.53,89751,0.59,0.22,0.72,synthetic
Czechia,Prague,Google,2024,3,2024-03-01,4.56,82559,0.72,0.29,0.82,synthetic
Czechia,Prague,Tripadvisor,2024,3,2024-03-01,4.56,99414,0.53,0.34,0.82,synthetic
Czechia,Prague,Booking,2024,3,2024-03-01,4.43,108718,0.94,0.39,0.76,synthetic
Czechia,Prague,Google,2024,4,2024-04-01,4.56,86778,0.58,0.4,0.73,synthetic
Czechia,Prague,Tripadvisor,2024,4,2024-04-01,4.46,85977,0.7,0.21,0.72,synthetic
Czechia,Prague,Booking,2024,4,2024-04-01,4.52,79320,0.23,0.2,0.77,synthetic
Czechia,Prague,Google,2024,5,2024-05-01,4.56,95638,0.69,0.24,0.74,synthetic
Czechia,Prague,Tripadvisor,2024,5,2024-05-01,4.55,87988,0.74,0.34,0.84,synthetic
Czechia,Prague,Booking,2024,5,2024-05-01,4.5,101848,0.91,0.31,0.77,synthetic
Czechia,Prague,Google,2024,6,2024-06-01,4.47,99968,0.77,0.25,0.76,synthetic
Czechia,Prague,Tripadvisor,2024,6,2024-06-01,4.54,94516,0.72,0.35,0.76,synthetic
Czechia,Prague,Booking,2024,6,2024-06-01,4.58,102328,0.52,0.3,0.7,synthetic
Czechia,Prague,Google,2024,7,2024-07-01,4.56,103533,0.56,0.31,0.77,synthetic
Czechia,Prague,Tripadvisor,2024,7,2024-07-01,4.5,92797,0.48,0.28,0.71,synthetic
Czechia,Prague,Booking,2024,7,2024-07-01,4.56,92874,0.54,0.3,0.77,synthetic
Czechia,Prague,Google,2024,8,2024-08-01,4.59,85504,0.7,0.23,0.84,synthetic
Czechia,Prague,Tripadvisor,2024,8,2024-08-01,4.59,102032,0.82,0.33,0.86,synthetic
Czechia,Prague,Booking,2024,8,2024-08-01,4.62,78126,0.51,0.15,0.86,synthetic
Czechia,Prague,Google,2024,9,2024-09-01,4.44,70999,0.44,0.13,0.73,synthetic
Czechia,Prague,Tripadvisor,2024,9,2024-09-01,4.46,71970,0.59,0.3,0.64,synthetic
Czechia,Prague,Booking,2024,9,2024-09-01,4.48,89473,0.55,0.27,0.8,synthetic
Czechia,Prague,Google,2024,10,2024-10-01,4.65,86888,0.4,0.28,0.84,synthetic
Czechia,Prague,Tripadvisor,2024,10,2024-10-01,4.52,96898,0.93,0.13,0.74,synthetic
Czechia,Prague,Booking,2024,10,2024-10-01,4.62,84626,0.72,0.36,0.87,synthetic
Czechia,Prague,Google,2024,11,2024-11-01,4.64,93891,0.34,0.23,0.93,synthetic
Czechia,Prague,Tripadvisor,2024,11,2024-11-01,4.44,95664,0.22,0.16,0.76,synthetic
Czechia,Prague,Booking,2024,11,2024-11-01,4.53,86204,0.48,0.1,0.8,synthetic
Czechia,Prague,Google,2024,12,2024-12-01,4.51,73794,0.6,0.36,0.74,synthetic
Czechia,Prague,Tripadvisor,2024,12,2024-12-01,4.53,90695,0.49,0.31,0.8,synthetic
Czechia,Prague,Booking,2024,12,2024-12-01,4.59,98849,0.5,0.36,0.82,synthetic
Czechia,Prague,Google,2025,1,2025-01-01,4.48,91567,0.7,0.44,0.65,synthetic
Czechia,Prague,Tripadvisor,2025,1,2025-01-01,4.62,110516,0.63,0.28,0.83,synthetic
Czechia,Prague,Booking,2025,1,2025-01-01,4.49,94902,0.38,0.13,0.86,synthetic
Czechia,Prague,Google,2025,2,2025-02-01,4.53,99340,0.6,0.22,0.75,synthetic
Czechia,Prague,Tripadvisor,2025,2,2025-02-01,4.53,94682,0.49,0.35,0.78,synthetic
Czechia,Prague,Booking,2025,2,2025-02-01,4.55,105174,0.57,0.28,0.85,synthetic
Czechia,Prague,Google,2025,3,2025-03-01,4.47,75167,0.68,0.24,0.68,synthetic
Czechia,Prague,Tripadvisor,2025,3,2025-03-01,4.58,95285,0.41,0.49,0.71,synthetic
Czechia,Prague,Booking,2025,3,2025-03-01,4.52,74985,0.64,0.24,0.8,synthetic
Czechia,Prague,Google,2025,4,2025-04-01,4.53,112686,0.54,0.14,0.77,synthetic
Czechia,Prague,Tripadvisor,2025,4,2025-04-01,4.51,75800,0.44,0.23,0.83,synthetic
Czechia,Prague,Booking,2025,4,2025-04-01,4.57,92923,0.67,0.1,0.76,synthetic
Czechia,Prague,Google,2025,5,2025-05-01,4.55,98894,0.52,0.3,0.79,synthetic
Czechia,Prague,Tripadvisor,2025,5,2025-05-01,4.53,106989,0.65,0.35,0.85,synthetic
Czechia,Prague,Booking,2025,5,2025-05-01,4.58,117228,0.5,0.14,0.78,synthetic
Czechia,Prague,Google,2025,6,2025-06-01,4.51,113952,0.43,0.29,0.78,synthetic
Czechia,Prague,Tripadvisor,2025,6,2025-06-01,4.53,94974,0.65,0.41,0.84,synthetic
Czechia,Prague,Booking,2025,6,2025-06-01,4.53,87476,0.83,0.19,0.85,synthetic
Greece,Athens,Google,2023,1,2023-01-01,4.37,49506,0.44,0.33,0.65,synthetic
Greece,Athens,Tripadvisor,2023,1,2023-01-01,4.31,71194,0.57,0.18,0.7,synthetic
Greece,Athens,Booking,2023,1,2023-01-01,4.36,64336,0.71,0.31,0.75,synthetic
Greece,Athens,Google,2023,2,2023-02-01,4.34,76854,0.32,0.35,0.65,synthetic
Greece,Athens,Tripadvisor,2023,2,2023-02-01,4.28,75537,0.73,0.1,0.67,synthetic
Greece,Athens,Booking,2023,2,2023-02-01,4.36,60563,0.47,0.14,0.66,synthetic
Greece,Athens,Google,2023,3,2023-03-01,4.32,72660,0.64,0.19,0.67,synthetic
Greece,Athens,Tripadvisor,2023,3,2023-03-01,4.31,58878,0.36,0.36,0.68,synthetic
Greece,Athens,Booking,2023,3,2023-03-01,4.36,60522,0.63,0.16,0.63,synthetic
Greece,Athens,Google,2023,4,2023-04-01,4.33,68405,0.36,0.19,0.65,synthetic
Greece,Athens,Tripadvisor,2023,4,2023-04-01,4.38,59847,0.62,0.32,0.68,synthetic
Greece,Athens,Booking,2023,4,2023-04-01,4.34,55614,0.5,0.44,0.75,synthetic
Greece,Athens,Google,2023,5,2023-05-01,4.38,75075,0.33,0.21,0.67,synthetic
Greece,Athens,Tripadvisor,2023,5,2023-05-01,4.47,63826,0.71,0.34,0.75,synthetic
Greece,Athens,Booking,2023,5,2023-05-01,4.33,56767,0.19,0.43,0.63,synthetic
Greece,Athens,Google,2023,6,2023-06-01,4.21,69803,0.66,0.38,0.66,synthetic
Greece,Athens,Tripadvisor,2023,6,2023-06-01,4.27,59354,0.55,0.38,0.53,synthetic
