country,city,iso3,year,month,date,intl_arrivals,hotel_occupancy_rate_pct,peak_crowding_index,season,events_flag,source
Hungary,Budapest,HUN,2024,3,2024-03-01,238678,32.8,6.1,Low,False,synthetic
Hungary,Budapest,HUN,2024,4,2024-04-01,346360,45.0,28.3,Shoulder,False,synthetic
Hungary,Budapest,HUN,2024,5,2024-05-01,352726,53.0,39.6,Shoulder,True,synthetic
Hungary,Budapest,HUN,2024,6,2024-06-01,433720,77.2,84.2,High,False,synthetic
Hungary,Budapest,HUN,2024,7,2024-07-01,444524,48.7,43.2,High,False,synthetic
Hungary,Budapest,HUN,2024,8,2024-08-01,415159,61.5,54.0,High,False,synthetic
Hungary,Budapest,HUN,2024,9,2024-09-01,271770,53.8,31.4,Shoulder,False,synthetic
Hungary,Budapest,HUN,2024,10,2024-10-01,383707,43.0,27.3,Shoulder,False,synthetic
Hungary,Budapest,HUN,2024,11,2024-11-01,303745,32.5,0.0,Low,True,synthetic
Hungary,Budapest,HUN,2024,12,2024-12-01,455999,67.9,78.4,High,False,synthetic
Hungary,Budapest,HUN,2025,1,2025-01-01,236311,31.9,10.1,Low,False,synthetic
Hungary,Budapest,HUN,2025,2,2025-02-01,207143,33.2,0.0,Low,False,synthetic
Hungary,Budapest,HUN,2025,3,2025-03-01,221796,36.4,3.9,Low,True,synthetic
Hungary,Budapest,HUN,2025,4,2025-04-01,249347,49.9,25.2,Shoulder,False,synthetic
Hungary,Budapest,HUN,2025,5,2025-05-01,305310,50.6,38.3,Shoulder,False,synthetic
Hungary,Budapest,HUN,2025,6,2025-06-01,432524,68.8,61.9,High,False,synthetic
Croatia,Dubrovnik,HRV,2023,1,2023-01-01,329218,53.3,37.0,Low,True,synthetic
Croatia,Dubrovnik,HRV,2023,2,2023-02-01,336866,52.6,43.8,Low,False,synthetic
Croatia,Dubrovnik,HRV,2023,3,2023-03-01,432304,58.0,46.9,Low,False,synthetic
Croatia,Dubrovnik,HRV,2023,4,2023-04-01,543040,76.8,82.6,Shoulder,False,synthetic
Croatia,Dubrovnik,HRV,2023,5,2023-05-01,555215,79.5,92.3,Shoulder,False,synthetic
Croatia,Dubrovnik,HRV,2023,6,2023-06-01,785812,98.0,100.0,High,False,synthetic
Croatia,Dubrovnik,HRV,2023,7,2023-07-01,770575,98.0,100.0,High,True,synthetic
Croatia,Dubrovnik,HRV,2023,8,2023-08-01,772858,96.0,100.0,High,False,synthetic
Croatia,Dubrovnik,HRV,2023,9,2023-09-01,541058,74.2,79.3,Shoulder,True,synthetic
Croatia,Dubrovnik,HRV,2023,10,2023-10-01,636775,73.9,82.3,Shoulder,False,synthetic
Croatia,Dubrovnik,HRV,2023,11,2023-11-01,417217,48.4,43.7,Low,False,synthetic
Croatia,Dubrovnik,HRV,2023,12,2023-12-01,880463,97.2,100.0,High,True,synthetic
Croatia,Dubrovnik,HRV,2024,1,2024-01-01,384859,50.2,35.1,Low,False,synthetic
Croatia,Dubrovnik,HRV,2024,2,2024-02-01,380002,44.8,38.1,Low,False,synthetic
Croatia,Dubrovnik,HRV,2024,3,2024-03-01,364834,47.8,37.7,Low,False,synthetic
Croatia,Dubrovnik,HRV,2024,4,2024-04-01,597237,71.6,83.0,Shoulder,False,synthetic
Croatia,Dubrovnik,HRV,2024,5,2024-05-01,530994,75.2,84.5,Shoulder,False,synthetic
Croatia,Dubrovnik,HRV,2024,6,2024-06-01,750730,98.0,100.0,High,False,synthetic
Croatia,Dubrovnik,HRV,2024,7,2024-07-01,652564,89.4,100.0,High,False,synthetic
Croatia,Dubrovnik,HRV,2024,8,2024-08-01,622193,98.0,100.0,High,False,synthetic
Croatia,Dubrovnik,HRV,2024,9,2024-09-01,455985,78.7,78.6,Shoulder,False,synthetic
Croatia,Dubrovnik,HRV,2024,10,2024-10-01,639598,76.9,91.2,Shoulder,False,synthetic
Croatia,Dubrovnik,HRV,2024,11,2024-11-01,331402,58.1,44.9,Low,True,synthetic
Croatia,Dubrovnik,HRV,2024,12,2024-12-01,852979,98.0,100.0,High,False,synthetic
Croatia,Dubrovnik,HRV,2025,1,2025-01-01,383283,52.9,34.3,Low,True,synthetic
Croatia,Dubrovnik,HRV,2025,2,2025-02-01,412508,60.2,44.5,Low,False,synthetic
Croatia,Dubrovnik,HRV,2025,3,2025-03-01,489016,51.6,49.9,Low,False,synthetic
Croatia,Dubrovnik,HRV,2025,4,2025-04-01,503568,64.2,64.2,Shoulder,False,synthetic
Croatia,Dubrovnik,HRV,2025,5,2025-05-01,595837,70.4,81.7,Shoulder,False,synthetic
Croatia,Dubrovnik,HRV,2025,6,2025-06-01,755613,93.5,100.0,High,True,synthetic
Iceland,Reykjavik,ISL,2023,1,2023-01-01,472134,38.3,23.0,Low,False,synthetic
Iceland,Reykjavik,ISL,2023,2,2023-02-01,488462,35.8,28.1,Low,False,synthetic
Iceland,Reykjavik,ISL,2023,3,2023-03-01,597032,42.1,45.6,Low,False,synthetic
Iceland,Reykjavik,ISL,2023,4,2023-04-01,687532,58.9,80.2,Shoulder,False,synthetic
Iceland,Reykjavik,ISL,2023,5,2023-05-01,802103,52.7,90.2,Shoulder,False,synthetic
Iceland,Reykjavik,ISL,2023,6,2023-06-01,841195,70.6,100.0,High,False,synthetic
Iceland,Reykjavik,ISL,2023,7,2023-07-01,1102564,68.3,100.0,High,False,synthetic
Iceland,Reykjavik,ISL,2023,8,2023-08-01,838580,76.6,100.0,High,False,synthetic
Iceland,Reykjavik,ISL,2023,9,2023-09-01,734430,52.9,78.7,Shoulder,True,synthetic
Iceland,Reykjavik,ISL,2023,10,2023-10-01,701105,57.7,79.4,Shoulder,False,synthetic
Iceland,Reykjavik,ISL,2023,11,2023-11-01,506792,36.1,35.6,Low,True,synthetic
Iceland,Reykjavik,ISL,2023,12,2023-12-01,834118,77.7,100.0,High,False,synthetic
Iceland,Reykjavik,ISL,2024,1,2024-01-01,624128,33.0,48.4,Low,False,synthetic
Iceland,Reykjavik,ISL,2024,2,2024-02-01,536159,36.9,33.3,Low,False,synthetic
Iceland,Reykjavik,ISL,2024,3,2024-03-01,664363,38.0,53.8,Low,False,synthetic
Iceland,Reykjavik,ISL,2024,4,2024-04-01,935091,46.0,90.6,Shoulder,False,synthetic
Iceland,Reykjavik,ISL,2024,5,2024-05-01,480030,53.7,61.7,Shoulder,False,synthetic
Iceland,Reykjavik,ISL,2024,6,2024-06-01,1079577,78.8,100.0,High,False,synthetic
Iceland,Reykjavik,ISL,2024,7,2024-07-01,716641,67.8,97.6,High,False,synthetic
Iceland,Reykjavik,ISL,2024,8,2024-08-01,1018280,72.7,100.0,High,False,synthetic
Iceland,Reykjavik,ISL,2024,9,2024-09-01,921161,55.9,100.0,Shoulder,False,synthetic
Iceland,Reykjavik,ISL,2024,10,2024-10-01,762948,53.6,81.3,Shoulder,False,synthetic
Iceland,Reykjavik,ISL,2024,11,2024-11-01,549198,42.5,42.6,Low,False,synthetic
Iceland,Reykjavik,ISL,2024,12,2024-12-01,967433,71.7,100.0,High,False,synthetic
Iceland,Reykjavik,ISL,2025,1,2025-01-01,613105,37.6,53.6,Low,False,synthetic
Iceland,Reykjavik,ISL,2025,2,2025-02-01,570215,40.5,41.4,Low,False,synthetic
Iceland,Reykjavik,ISL,2025,3,2025-03-01,669984,39.5,58.9,Low,False,synthetic
Iceland,Reykjavik,ISL,2025,4,2025-04-01,776578,56.1,87.8,Shoulder,False,synthetic
Iceland,Reykjavik,ISL,2025,5,2025-05-01,591811,56.4,66.0,Shoulder,False,synthetic
Iceland,Reykjavik,ISL,2025,6,2025-06-01,1152712,67.7,100.0,High,False,synthetic
Chile,Santiago,CHL,2023,1,2023-01-01,93750,47.0,6.5,Low,False,synthetic
Chile,Santiago,CHL,2023,2,2023-02-01,123140,38.9,0.0,Low,False,synthetic
Chile,Santiago,CHL,2023,3,2023-03-01,106720,44.9,2.2,Low,False,synthetic
Chile,Santiago,CHL,2023,4,2023-04-01,192803,64.5,39.2,Shoulder,False,synthetic
Chile,Santiago,CHL,2023,5,2023-05-01,193618,63.8,23.7,Shoulder,False,synthetic
Chile,Santiago,CHL,2023,6,2023-06-01,250453,85.0,60.6,High,False,synthetic
Chile,Santiago,CHL,2023,7,2023-07-01,204840,86.2,56.9,High,False,synthetic
Chile,Santiago,CHL,2023,8,2023-08-01,264576,77.2,54.5,High,False,synthetic
Chile,Santiago,CHL,2023,9,2023-09-01,215204,66.2,45.2,Shoulder,False,synthetic
Chile,Santiago,CHL,2023,10,2023-10-01,182636,59.3,30.3,Shoulder,False,synthetic
Chile,Santiago,CHL,2023,11,2023-11-01,123325,45.9,13.3,Low,False,synthetic
Chile,Santiago,CHL,2023,12,2023-12-01,310870,76.8,54.0,High,False,synthetic
Chile,Santiago,CHL,2024,1,2024-01-01,116623,42.8,0.0,Low,False,synthetic
Chile,Santiago,CHL,2024,2,2024-02-01,102173,42.3,0.0,Low,False,synthetic
Chile,Santiago,CHL,2024,3,2024-03-01,156419,46.2,2.9,Low,False,synthetic
Chile,Santiago,CHL,2024,4,2024-04-01,191577,62.1,33.5,Shoulder,False,synthetic
Chile,Santiago,CHL,2024,5,2024-05-01,168864,61.7,36.8,Shoulder,False,synthetic
Chile,Santiago,CHL,2024,6,2024-06-01,207104,80.9,52.2,High,False,synthetic
Chile,Santiago,CHL,2024,7,2024-07-01,232288,90.8,72.0,High,False,synthetic
Chile,Santiago,CHL,2024,8,2024-08-01,166679,84.2,58.2,High,False,synthetic
Chile,Santiago,CHL,2024,9,2024-09-01,193507,63.4,30.2,Shoulder,False,synthetic
Chile,Santiago,CHL,2024,10,2024-10-01,222253,61.4,31.6,Shoulder,True,synthetic
Chile,Santiago,CHL,2024,11,2024-11-01,148800,39.5,5.2,Low,False,synthetic
Chile,Santiago,CHL,2024,12,2024-12-01,253838,77.7,55.8,High,False,synthetic
Chile,Santiago,CHL,2025,1,2025-01-01,104015,45.5,13.7,Low,False,synthetic
Chile,Santiago,CHL,2025,2,2025-02-01,105558,39.3,0.0,Low,False,synthetic
Chile,Santiago,CHL,2025,3,2025-03-01,136363,39.3,0.0,Low,False,synthetic
Chile,Santiago,CHL,2025,4,2025-04-01,183310,72.5,40.7,Shoulder,False,synthetic
Chile,Santiago,CHL,2025,5,2025-05-01,156393,65.8,34.3,Shoulder,False,synthetic
Chile,Santiago,CHL,2025,6,2025-06-01,231614,76.2,56.1,High,False,synthetic
Peru,Lima,PER,2023,1,2023-01-01,454715,37.6,34.3,Low,False,synthetic
Peru,Lima,PER,2023,2,2023-02-01,469782,46.3,42.6,Low,True,synthetic
Peru,Lima,PER,2023,3,2023-03-01,527538,41.6,37.9,Low,False,synthetic
Peru,Lima,PER,2023,4,2023-04-01,812706,57.8,92.8,Shoulder,True,synthetic
Peru,Lima,PER,2023,5,2023-05-01,805996,61.8,88.7,Shoulder,False,synthetic
Peru,Lima,PER,2023,6,2023-06-01,1069096,70.4,100.0,High,False,synthetic
Peru,Lima,PER,2023,7,2023-07-01,1238208,74.1,100.0,High,False,synthetic
Peru,Lima,PER,2023,8,2023-08-01,855088,79.3,100.0,High,False,synthetic
Peru,Lima,PER,2023,9,2023-09-01,541759,60.1,70.8,Shoulder,False,synthetic
Peru,Lima,PER,2023,10,2023-10-01,839598,63.1,99.3,Shoulder,False,synthetic
Peru,Lima,PER,2023,11,2023-11-01,468255,37.2,30.2,Low,False,synthetic
Peru,Lima,PER,2023,12,2023-12-01,1179406,81.6,100.0,High,False,synthetic
Peru,Lima,PER,2024,1,2024-01-01,489447,44.9,41.7,Low,True,synthetic
Peru,Lima,PER,2024,2,2024-02-01,491374,44.6,34.7,Low,False,synthetic
Peru,Lima,PER,2024,3,2024-03-01,420810,44.9,34.6,Low,False,synthetic
Peru,Lima,PER,2024,4,2024-04-01,663922,59.1,78.6,Shoulder,False,synthetic
Peru,Lima,PER,2024,5,2024-05-01,836118,67.0,100.0,Shoulder,False,synthetic
Peru,Lima,PER,2024,6,2024-06-01,951118,85.1,100.0,High,True,synthetic
Peru,Lima,PER,2024,7,2024-07-01,963537,81.5,100.0,High,False,synthetic
Peru,Lima,PER,2024,8,2024-08-01,1059798,78.2,100.0,High,False,synthetic
Peru,Lima,PER,2024,9,2024-09-01,689357,56.3,70.9,Shoulder,False,synthetic
Peru,Lima,PER,2024,10,2024-10-01,660657,56.7,70.7,Shoulder,True,synthetic
Peru,Lima,PER,2024,11,2024-11-01,658926,45.0,65.4,Low,False,synthetic
Peru,Lima,PER,2024,12,2024-12-01,952764,81.0,100.0,High,False,synthetic
Peru,Lima,PER,2025,1,2025-01-01,569841,45.9,52.4,Low,False,synthetic
Peru,Lima,PER,2025,2,2025-02-01,482701,37.3,33.4,Low,False,synthetic
Peru,Lima,PER,2025,3,2025-03-01,484586,43.0,42.1,Low,False,synthetic
Peru,Lima,PER,2025,4,2025-04-01,591519,59.0,72.0,Shoulder,False,synthetic
Peru,Lima,PER,2025,5,2025-05-01,692135,62.9,89.1,Shoulder,False,synthetic
Peru,Lima,PER,2025,6,2025-06-01,1099624,85.9,100.0,High,False,synthetic
Colombia,Cartagena,COL,2023,1,2023-01-01,164751,65.2,38.6,Low,False,synthetic
Colombia,Cartagena,COL,2023,2,2023-02-01,172789,59.5,35.9,Low,False,synthetic
Colombia,Cartagena,COL,2023,3,2023-03-01,177055,46.2,12.3,Low,False,synthetic
Colombia,Cartagena,COL,2023,4,2023-04-01,250819,98.0,91.3,Shoulder,False,synthetic
Colombia,Cartagena,COL,2023,5,2023-05-01,280903,84.8,68.1,Shoulder,False,synthetic
Colombia,Cartagena,COL,2023,6,2023-06-01,351029,92.4,80.8,High,True,synthetic
Colombia,Cartagena,COL,2023,7,2023-07-01,342101,97.7,87.5,High,False,synthetic
Colombia,Cartagena,COL,2023,8,2023-08-01,319398,98.0,89.2,High,False,synthetic
Colombia,Cartagena,COL,2023,9,2023-09-01,232226,80.9,58.5,Shoulder,False,synthetic
Colombia,Cartagena,COL,2023,10,2023-10-01,228890,91.9,64.8,Shoulder,True,synthetic
Colombia,Cartagena,COL,2023,11,2023-11-01,183952,58.2,34.9,Low,False,synthetic
Colombia,Cartagena,COL,2023,12,2023-12-01,300164,98.0,97.0,High,False,synthetic
Colombia,Cartagena,COL,2024,1,2024-01-01,239177,57.5,30.7,Low,False,synthetic
Colombia,Cartagena,COL,2024,2,2024-02-01,175423,47.0,11.9,Low,False,synthetic
Colombia,Cartagena,COL,2024,3,2024-03-01,152251,59.1,25.1,Low,False,synthetic
Colombia,Cartagena,COL,2024,4,2024-04-01,246635,81.9,63.3,Shoulder,False,synthetic
Colombia,Cartagena,COL,2024,5,2024-05-01,264176,79.3,55.9,Shoulder,False,synthetic
Colombia,Cartagena,COL,2024,6,2024-06-01,366367,98.0,93.1,High,False,synthetic
Colombia,Cartagena,COL,2024,7,2024-07-01,287527,95.7,82.3,High,False,synthetic
Colombia,Cartagena,COL,2024,8,2024-08-01,345329,98.0,99.9,High,False,synthetic
Colombia,Cartagena,COL,2024,9,2024-09-01,311731,93.9,81.3,Shoulder,False,synthetic
Colombia,Cartagena,COL,2024,10,2024-10-01,252818,78.1,54.9,Shoulder,False,synthetic
Colombia,Cartagena,COL,2024,11,2024-11-01,190177,57.8,26.1,Low,False,synthetic
Colombia,Cartagena,COL,2024,12,2024-12-01,327033,98.0,95.4,High,True,synthetic
Colombia,Cartagena,COL,2025,1,2025-01-01,150387,54.7,27.4,Low,False,synthetic
Colombia,Cartagena,COL,2025,2,2025-02-01,192832,55.9,32.8,Low,False,synthetic
Colombia,Cartagena,COL,2025,3,2025-03-01,201539,54.9,30.6,Low,False,synthetic
Colombia,Cartagena,COL,2025,4,2025-04-01,260237,79.0,55.8,Shoulder,False,synthetic
Colombia,Cartagena,COL,2025,5,2025-05-01,236714,80.5,56.5,Shoulder,False,synthetic
Colombia,Cartagena,COL,2025,6,2025-06-01,241727,98.0,86.9,High,False,synthetic
Dominican Republic,Punta Cana,DOM,2023,1,2023-01-01,146696,49.2,21.9,Low,False,synthetic
Dominican Republic,Punta Cana,DOM,2023,2,2023-02-01,145022,63.6,27.5,Low,False,synthetic
Dominican Republic,Punta Cana,DOM,2023,3,2023-03-01,126459,51.8,26.4,Low,False,synthetic
Dominican Republic,Punta Cana,DOM,2023,4,2023-04-01,176106,69.9,47.2,Shoulder,True,synthetic
Dominican Republic,Punta Cana,DOM,2023,5,2023-05-01,187454,64.0,29.9,Shoulder,False,synthetic
Dominican Republic,Punta Cana,DOM,2023,6,2023-06-01,289986,98.0,95.9,High,True,synthetic
Dominican Republic,Punta Cana,DOM,2023,7,2023-07-01,261413,97.8,80.5,High,False,synthetic
Dominican Republic,Punta Cana,DOM,2023,8,2023-08-01,204232,86.2,55.3,High,False,synthetic
Dominican Republic,Punta Cana,DOM,2023,9,2023-09-01,154825,87.1,56.3,Shoulder,False,synthetic
Dominican Republic,Punta Cana,DOM,2023,10,2023-10-01,191106,65.9,44.6,Shoulder,False,synthetic
Dominican Republic,Punta Cana,DOM,2023,11,2023-11-01,122289,51.3,9.3,Low,False,synthetic
Dominican Republic,Punta Cana,DOM,2023,12,2023-12-01,267081,95.1,71.8,High,True,synthetic
Dominican Republic,Punta Cana,DOM,2024,1,2024-01-01,156458,51.8,16.2,Low,False,synthetic
Dominican Republic,Punta Cana,DOM,2024,2,2024-02-01,128573,58.7,17.5,Low,False,synthetic
Dominican Republic,Punta Cana,DOM,2024,3,2024-03-01,142522,53.7,15.1,Low,True,synthetic
Dominican Republic,Punta Cana,DOM,2024,4,2024-04-01,202003,72.2,48.5,Shoulder,False,synthetic
Dominican Republic,Punta Cana,DOM,2024,5,2024-05-01,268067,77.0,49.6,Shoulder,False,synthetic
Dominican Republic,Punta Cana,DOM,2024,6,2024-06-01,254792,98.0,90.4,High,False,synthetic
Dominican Republic,Punta Cana,DOM,2024,7,2024-07-01,291290,93.2,81.0,High,False,synthetic
Dominican Republic,Punta Cana,DOM,2024,8,2024-08-01,306709,98.0,88.6,High,False,synthetic
Dominican Republic,Punta Cana,DOM,2024,9,2024-09-01,191107,65.6,30.8,Shoulder,False,synthetic
Dominican Republic,Punta Cana,DOM,2024,10,2024-10-01,199852,76.3,48.8,Shoulder,True,synthetic
Dominican Republic,Punta Cana,DOM,2024,11,2024-11-01,124814,54.7,17.6,Low,True,synthetic
Dominican Republic,Punta Cana,DOM,2024,12,2024-12-01,276212,94.6,73.8,High,False,synthetic
Dominican Republic,Punta Cana,DOM,2025,1,2025-01-01,205775,58.9,38.0,Low,False,synthetic
Dominican Republic,Punta Cana,DOM,2025,2,2025-02-01,141725,49.3,6.7,Low,True,synthetic
Dominican Republic,Punta Cana,DOM,2025,3,2025-03-01,169676,56.3,19.6,Low,False,synthetic
Dominican Republic,Punta Cana,DOM,2025,4,2025-04-01,224895,71.9,49.1,Shoulder,False,synthetic
Dominican Republic,Punta Cana,DOM,2025,5,2025-05-01,214032,76.8,50.3,Shoulder,False,synthetic
Dominican Republic,Punta Cana,DOM,2025,6,2025-06-01,218136,85.7,64.0,High,False,synthetic
Puerto Rico,San Juan,PRI,2023,1,2023-01-01,260582,37.2,1.5,Low,False,synthetic
Puerto Rico,San Juan,PRI,2023,2,2023-02-01,312147,36.5,5.7,Low,False,synthetic
Puerto Rico,San Juan,PRI,2023,3,2023-03-01,222255,36.9,3.1,Low,True,synthetic
Puerto Rico,San Juan,PRI,2023,4,2023-04-01,328782,50.0,30.0,Shoulder,True,synthetic
Puerto Rico,San Juan,PRI,2023,5,2023-05-01,294555,51.9,32.7,Shoulder,False,synthetic
Puerto Rico,San Juan,PRI,2023,6,2023-06-01,534144,64.0,71.1,High,False,synthetic
Puerto Rico,San Juan,PRI,2023,7,2023-07-01,487793,71.0,72.5,High,False,synthetic
Puerto Rico,San Juan,PRI,2023,8,2023-08-01,473475,67.6,70.5,High,False,synthetic
Puerto Rico,San Juan,PRI,2023,9,2023-09-01,396316,48.2,34.3,Shoulder,False,synthetic
Puerto Rico,San Juan,PRI,2023,10,2023-10-01,316844,45.8,16.0,Shoulder,False,synthetic
Puerto Rico,San Juan,PRI,2023,11,2023-11-01,324884,33.1,21.8,Low,False,synthetic
Puerto Rico,San Juan,PRI,2023,12,2023-12-01,461433,57.2,54.8,High,False,synthetic
Puerto Rico,San Juan,PRI,2024,1,2024-01-01,308821,35.7,8.0,Low,False,synthetic
Puerto Rico,San Juan,PRI,2024,2,2024-02-01,218317,38.6,16.3,Low,False,synthetic
Puerto Rico,San Juan,PRI,2024,3,2024-03-01,238951,39.3,6.2,Low,False,synthetic
Puerto Rico,San Juan,PRI,2024,4,2024-04-01,382452,46.5,30.9,Shoulder,False,synthetic
Puerto Rico,San Juan,PRI,2024,5,2024-05-01,433615,57.6,53.1,Shoulder,False,synthetic
Puerto Rico,San Juan,PRI,2024,6,2024-06-01,423073,65.0,57.5,High,False,synthetic
Puerto Rico,San Juan,PRI,2024,7,2024-07-01,493720,62.9,63.9,High,False,synthetic
Puerto Rico,San Juan,PRI,2024,8,2024-08-01,442757,62.7,63.3,High,False,synthetic
Puerto Rico,San Juan,PRI,2024,9,2024-09-01,442066,50.5,47.9,Shoulder,False,synthetic
Puerto Rico,San Juan,PRI,2024,10,2024-10-01,319635,46.3,22.4,Shoulder,False,synthetic
Puerto Rico,San Juan,PRI,2024,11,2024-11-01,276587,33.3,10.7,Low,False,synthetic
Puerto Rico,San Juan,PRI,2024,12,2024-12-01,438015,71.0,68.2,High,False,synthetic
Puerto Rico,San Juan,PRI,2025,1,2025-01-01,225668,26.5,0.0,Low,False,synthetic
Puerto Rico,San Juan,PRI,2025,2,2025-02-01,228455,33.7,0.0,Low,False,synthetic
Puerto Rico,San Juan,PRI,2025,3,2025-03-01,295018,36.7,7.1,Low,True,synthetic
Puerto Rico,San Juan,PRI,2025,4,2025-04-01,356053,45.2,19.8,Shoulder,False,synthetic
Puerto Rico,San Juan,PRI,2025,5,2025-05-01,388334,52.3,46.0,Shoulder,False,synthetic
Puerto Rico,San Juan,PRI,2025,6,2025-06-01,468941,63.6,62.7,High,True,synthetic
